mean,std,beta,poa
0.2438392054733918,1.2808220252598441,15.49131846505307,0.7750160033015514
0.32791700778674276,1.3078327464410477,14.764545543516558,0.7893842780426328
0.32182033745486033,1.273273609562966,15.393838433971805,0.7670171134478577
0.30921739009072524,1.240729257652883,14.591031163285539,0.7807034321169779
0.2538856079620786,1.2353401023713264,13.854681817162868,0.7941372870120782
0.23765555371017422,1.2048106903294564,13.734586516741192,0.8037656076623371
0.26780190916086316,1.1812111435057582,13.064119195789273,0.8161464013048131
0.2791510262534968,1.15094407044249,12.557337889879626,0.81982566497961
0.29028343674882895,1.1214687595856383,11.922050279580548,0.8279809458860559
0.2770886774356945,1.093318991344996,11.319229608538953,0.8356827056159466
0.2148389636256432,1.1036720238464126,10.758117751520757,0.8456738246355654
0.18912372394056418,1.0810177890314854,10.962827425991128,0.8500056404736352
0.1221625813228774,1.0982757784321744,10.51739514182269,0.859293661845355
0.11035447217840327,1.070423810418168,10.855887169417187,0.8620170394758395
0.12037721151623923,1.0429391574824303,10.312264205191351,0.870667718243862
0.12711697504951386,1.015616893296265,9.789498775891454,0.8766318753242179
0.10912567829974822,0.992141399349159,9.283299065538813,0.8826847515929848
0.05954053476234353,0.9934217932423384,8.859101006722566,0.8899676427651316
0.0845421646228349,0.9740446789543087,8.881981733599408,0.8942726459839494
0.10389760715333815,0.95242296508811,8.53886732939282,0.8963246654506118
0.0238898056373791,1.0004339944329759,8.163985539845044,0.8993353696263608
0.027366864182349956,0.9738881639857919,9.007813594954076,0.8959459231027773
-0.12206891140010039,1.179903837231953,8.53612340356455,0.901416309757695
-0.1065105786592847,1.1507613290771193,12.529557586032183,0.8667680410939892
-0.0860771920327183,1.1241813217294243,11.91826472849404,0.8727051319052224
-0.08611469925426093,1.0941977639278198,11.374052797127838,0.877324399192295
-0.06472927306356434,1.0697495710121716,10.775418719261767,0.8846535314827616
-0.08652022908451786,1.0462461677037793,10.299277302126526,0.8883734739688944
-0.04633097669922851,1.035723309548208,9.851679390913603,0.8957495865096221
-0.06547046699172046,1.0121073473381783,9.654504965473436,0.894447667876322
0.045831791826785,1.1154782799850402,9.219251542823315,0.9013220273684541
0.08710130203956738,1.1029287497833868,11.198626138065455,0.8657350504373202
0.10630946544366537,1.0773039783876666,10.948066443888703,0.8646038264160912
0.09998580812911455,1.04899211634355,10.445254756649046,0.8693071008673401
0.100957872594864,1.021024179945476,9.90346014135828,0.8771935675584522
0.11414758298930403,0.9957249018183326,9.382413384299985,0.8839468366017051
0.14291981299292061,0.9785628224988212,8.923212720910152,0.8886617467583098
0.21177918274028,1.0059823932022334,8.618266778191735,0.8899276595164738
0.20074828269854653,0.9805239274892241,9.108005178896036,0.8765725443034856
0.13430720596895368,1.0041949933091179,8.65284455141004,0.8839212349348251
0.11053410952715238,0.9837817411619436,9.075668261283893,0.8847271991557559
0.004770168176170592,1.0789615377327235,8.710438628192628,0.8917565303522427
0.08601790515343327,1.1175006369753808,10.477421999159072,0.8793722962920447
0.03328572774481969,1.1155934174928308,11.239269062763437,0.8607901928327749
0.026968498692359906,1.0862450343312948,11.200938058380002,0.8670568488750373
0.02098905860750271,1.057646978675704,10.619354471484563,0.8752996001646398
-0.06177350257871609,1.1005251811212275,10.067554183516604,0.882964073219751
-0.10173580374453117,1.087525826750811,10.900401068537196,0.8807273209213855
-0.20411781939200713,1.1628299423814354,10.644411814650315,0.8877376789690263
-0.170037293250853,1.1431016231989852,12.169561274089313,0.87965150195129
-0.14643493384710965,1.1181336365013905,11.760131888641395,0.8810887791987623
-0.10073511594588147,1.1093186560599662,11.252005461682414,0.8847992026176439
-0.04775350617010551,1.1080932713342868,11.075290926144206,0.8824466064829158
-0.11389464912071426,1.1224743789296177,11.050836281786893,0.8774475039796648
-0.11415451664320345,1.0925370167746946,11.339538582180877,0.8805461205099895
-0.13369773870251084,1.0673598060627036,10.742734197206545,0.8877475849341989
-0.13864794630312688,1.0391524155972218,10.25331260038391,0.8953230650676496
-0.20209269484080725,1.0545060839407168,9.718539685573871,0.9019042882099957
-0.15622791053874868,1.048788735026092,10.007847729611875,0.9041106731139034
-0.1702758629943241,1.0229504664542108,9.899620296458671,0.9013753616703513
-0.21785172585007143,1.0204836873772138,9.417848911369987,0.907944073534543
-0.17911624772738546,1.0098240822075217,9.372482605826956,0.912294333349893
-0.03913813884395153,1.182878513851016,9.177702093056373,0.9112913039053867
0.10700561932225436,1.340777221475876,12.592814206773495,0.856815789902075
0.11357460252577639,1.3053821316754255,16.17915201865713,0.7878647275091688
0.09922339815116897,1.272356023137999,15.3362025872773,0.7993329683430874
0.11320512936265438,1.240163881197313,14.570008646539895,0.812459755433988
0.14253031304379174,1.2149356064202381,13.84205807003745,0.8210991193930487
0.21000464380128883,1.2243452241515418,13.284616749729405,0.825337197258425
0.15804201029383844,1.2164752906024683,13.491191051124202,0.8134278545847413
0.11788029239887104,1.1989921884875678,13.318309193817235,0.82284208820812
0.14639126199472688,1.1746867104766807,12.938240412487866,0.8334312346236109
0.168620278938851,1.1481228130134482,12.418999809934727,0.8373003625277411
0.2211755615236673,1.1444928118992914,11.86367394385722,0.8425391955184114
0.26655491508831436,1.1342154335273638,11.788774168402322,0.8372285793553789
0.262858449936089,1.1041010278114345,11.578001846864991,0.8347406888912834
0.18179857843330555,1.1402307844798891,10.971351716528394,0.844212015702426
0.20683815963755092,1.1160457502660783,11.701136176880611,0.8432863695112868
0.17311717530236775,1.0977879698900173,11.210023050182762,0.847378304966703
0.10485596271920328,1.1156664471169944,10.84624584151721,0.8564598367538347
0.16942648309574204,1.1275482733211486,11.202404591003916,0.8591953211631309
0.17843386211588314,1.098291682193001,11.442285978025533,0.8484541966216199
0.1456187464176922,1.0800748636045645,10.856201572568988,0.8557166554666258
